CreatedAt,UserName,Text,Link,Type,Bets%,Handle%,Line
"September 18, 2025 at 01:09PM",@DaveMasonBOL,@franklin_42069 Wait til you se the parlays and teasers #'s later.,https://twitter.com/DaveMasonBOL/status/1968739126468804693,SPLITS,,,
"September 18, 2025 at 01:10PM",@SBD,"The Bills are 0-8 against the spread as favorites of 11 points or more…

Buffalo is -12.5 vs the Dolphins on TNF https://t.co/cIjbdVn5Et",https://twitter.com/SBD/status/1968739380366848337,SPLITS,,,
"September 18, 2025 at 01:17PM",@SurvivorAtlas,"Splash contests are finally updated on Atlas with week2 selections.
Took too long. Thanks for waiting.",https://twitter.com/SurvivorAtlas/status/1968741290272542861,SPLITS,,,
"September 18, 2025 at 01:18PM",@SurvivorAtlas,@Original_WhiteD ok so it's not too crazy to talk week 10!,https://twitter.com/SurvivorAtlas/status/1968741459768574294,SPLITS,,,.5
"September 18, 2025 at 01:22PM",@SurvivorAtlas,New way to fit all the mass entries in Big Splash @CSURAM88 https://t.co/K9mv1y3na5,https://twitter.com/SurvivorAtlas/status/1968742546177159366,SPLITS,,,
"September 18, 2025 at 01:28PM",@PatrickE_Vegas,"NFL Odds Week 3: @DKSportsbook is still sticking at Bills -12.5 vs. Dolphins for tonight's #TNFonPrime. But there are several books at 11.5.

From @BorgataSports sportsbook director Tom Gable (@tgablesports):

""We took some limit bets on the Bills upon opening the number [at",https://twitter.com/PatrickE_Vegas/status/1968743923888832743,SPLITS,,,
"September 18, 2025 at 01:28PM",@PatrickE_Vegas,"Updated @VegasInsider NFL Week 3 Odds & Action Reports, with info/insights from @SuperBookNV @BorgataSports @DKSportsbook:

https://t.co/SRXFH02ygy",https://twitter.com/PatrickE_Vegas/status/1968743926048723311,SPLITS,,,
"September 18, 2025 at 01:31PM",@PatrickE_Vegas,"Like last week, some moneyline plays on big favorites are starting to come in. From @CaesarsSports:

$50,000 Bills -800 vs. Dolphins https://t.co/N87y31Ep2R",https://twitter.com/PatrickE_Vegas/status/1968744667651948631,NEWS,,,
"September 18, 2025 at 01:35PM",@SurvivorAtlas,@AKParlayAllDay DEN-BAL entries have a hill to climb!,https://twitter.com/SurvivorAtlas/status/1968745706023182760,NEWS,,,
"September 18, 2025 at 01:36PM",@SurvivorAtlas,@numbersgamelv Picking all locks in September has a cost,https://twitter.com/SurvivorAtlas/status/1968745875171160270,SPLITS,,,
"September 18, 2025 at 01:28PM",@WagerTalk,"Quadruple zero roulette?!

@BillKrackman | @jonorlando https://t.co/qezrFQVcsd",https://twitter.com/WagerTalk/status/1968744029048234343,SPLITS,,,
"September 18, 2025 at 01:28PM",@WagerTalk,"New episode ⤵️

https://t.co/x5vgt77q7Y",https://twitter.com/WagerTalk/status/1968744031774466421,NEWS,,,
"September 18, 2025 at 01:39PM",@SurvivorAtlas,@8ManRotation Appreciate the support. Time to take care of our own,https://twitter.com/SurvivorAtlas/status/1968746767043756140,SPLITS,,,
"September 18, 2025 at 01:41PM",@SurvivorAtlas,@AKParlayAllDay the Bills come due,https://twitter.com/SurvivorAtlas/status/1968747164885999839,NEWS,,,
"September 18, 2025 at 01:48PM",@WagerTalk,"RT @PicksParlays: 🏈 NFL Week 3 Power Rankings 🏈
@TVatWork breaks down the latest shifts in the NFL standings, highlighting the rise of the…",https://twitter.com/WagerTalk/status/1968749000057667847,SPLITS,,,
"September 18, 2025 at 01:49PM",@SBD,NFL Week 3 Anytime TD Scorer Betting Data https://t.co/0cFWOe45mg,https://twitter.com/SBD/status/1968749322914107813,NEWS,,,
"September 18, 2025 at 01:52PM",@BFawkes22,"Story on Chiefs' 0-2 start from handicappers and bookmakers for @YahooSports:

https://t.co/fr7MKud8WX",https://twitter.com/BFawkes22/status/1968749965745799256,SPLITS,,,
"September 18, 2025 at 02:08PM",@DaveMasonBOL,"RT @YourBettingNews: Today on BETSPRESSO☕️📺

-On the line w/@DaveMasonBOL 📲
 -Odds & Splits for TNF & NFL Week 3💰
-TNF: MIA/BUF Analysis &…",https://twitter.com/DaveMasonBOL/status/1968753975546593357,SPLITS,,,
"September 18, 2025 at 02:05PM",@WagerTalk,"RT @YoucapperSports: Rock with me and my brother @SkeeProfit for the rest of the WNBA playoffs!

I have two plays today and one tomorrow. F…",https://twitter.com/WagerTalk/status/1968753222383763949,SPLITS,,,
"September 18, 2025 at 02:04PM",@SBD,"Most bet on #NFL player props for Dolphins vs Bills at @DKSportsbook 🎟️ 

1. Josh Allen 25+ Rush Yards (-162)
2. Josh Allen 15+ Rush Yards (-368)
3. James Cook 50+ Rush Yards (-357)
4. James Cook 60+ Rush Yards (-195)
5. Josh Allen 2+ Pass TDs (-153) https://t.co/bDizS4yjCj",https://twitter.com/SBD/status/1968752922017100086,SPLITS,,,
"September 18, 2025 at 02:10PM",@BettingSplits,"DraftKings Betting Splits for All Sports Thursday 9/18

Provided by DraftKings Sportsbook https://t.co/wL4VALqIIF",https://twitter.com/BettingSplits/status/1968754509653381346,SPLITS,,,
"September 18, 2025 at 02:10PM",@BettingSplits,"Circa Sports Betting Splits for All Sports Thursday 9/18

Provided by Circa Sports https://t.co/5THyOQHmwd",https://twitter.com/BettingSplits/status/1968754623105138874,NEWS,,,
"September 18, 2025 at 02:12PM",@PatrickE_Vegas,"Lions vs. Ravens is the marquee matchup in NFL Week 3 Odds. Sharps take early shots on Detroit.

""The Lions got some respect from sharp bettors. Action-wise, there’s slightly more Ravens money."" – @CaesarsSports' Joey Feazel

Much more from @NFLonFOX:
https://t.co/QMooI7kP1f",https://twitter.com/PatrickE_Vegas/status/1968754996519878697,SPLITS,,,
"September 18, 2025 at 02:18PM",@SurvivorAtlas,@CrackerJacks007 Guess would be last year NYJ w3 11.5%. For years the Thursday games were all the worst teams,https://twitter.com/SurvivorAtlas/status/1968756445396062227,NEWS,,,
"September 18, 2025 at 02:18PM",@DaveMasonBOL,"Jimmy Kimmel's replacement:

Greg Gutfeld +400
Theo Von +500
Kill Tony +700
Conan O'Brien +1000
Andrew Schultz +1200
SAS +1200
Shane Gillis +1200
Joe Rogan +1500
Dr Phil +1500
Jesse Waters +1800
Clay Travis +2000
Rosanne Barr +2500
...
Scott Baio +25000
Stephen Colbert +30000 https://t.co/dwbILu7AH0",https://twitter.com/DaveMasonBOL/status/1968756579504722194,SPLITS,,,
"September 18, 2025 at 02:22PM",@DaveMasonBOL,@21_ChrisP @SAMPSON_SPORTS @BetOnline_ag So value in Scotta Baio? https://t.co/jKR4yIBWdY,https://twitter.com/DaveMasonBOL/status/1968757617188044800,SPLITS,,,
"September 18, 2025 at 02:23PM",@SBD,@BleacherReport @Complex @SpeedyMorman “I knew Kobe would go for 80” https://t.co/THJ5Pz3mMG,https://twitter.com/SBD/status/1968757820272054639,SPLITS,,,
"September 18, 2025 at 02:52PM",@PatrickE_Vegas,@770locks @CaesarsSports Should be posting Friday morning. Maybe later today.,https://twitter.com/PatrickE_Vegas/status/1968765079773495601,SPLITS,,,
"September 18, 2025 at 02:52PM",@PatrickE_Vegas,@SimseyJR @CaesarsSports yeah my bad Week 3,https://twitter.com/PatrickE_Vegas/status/1968765131703087588,SPLITS,,,
"September 18, 2025 at 02:53PM",@PatrickE_Vegas,"*Week 3. Brain cramp. But yes, this is for this week's NFL games. https://t.co/iNtSjzoeg3",https://twitter.com/PatrickE_Vegas/status/1968765242701197520,NEWS,,,
"September 18, 2025 at 02:53PM",@PatrickE_Vegas,"@CaesarsSports *Week 3. Brain cramp. But yes, this is for this week's NFL games.",https://twitter.com/PatrickE_Vegas/status/1968765266533257298,NEWS,,,
"September 18, 2025 at 02:59PM",@SBD,"We have you covered with our Thursday Night Football betting analysis 💰 

Dolphins vs Bills Picks: https://t.co/PshcTvI9kF

Dolphins vs Bills Player Props: https://t.co/LTzroJ5ASW

Dolphins vs Bills Same Game Parlay: https://t.co/K19OpFM8u1",https://twitter.com/SBD/status/1968766733532922037,SPLITS,,,
"September 18, 2025 at 03:12PM",@Bambino_Bets,"Play of the Month is also the next step in our $10,000 challenge.

Day 3 $420 to get us to $778

Let me know if you’re tailing and as always Goodluck folks! https://t.co/nTTYtpvDzX",https://twitter.com/Bambino_Bets/status/1968770175265546246,SPLITS,,,
"September 18, 2025 at 03:34PM",@SBD,When bro doesn’t want to cook up a same game parlay tonight https://t.co/ohVkJsjUKW,https://twitter.com/SBD/status/1968775560659685705,SPLITS,,,.5
"September 18, 2025 at 04:00PM",@WagerTalk,".@RR39 joined @BillKrackman on this week's episode of WiseKracks to share some bets for week 3 of NFL action 👀

Watch it here –– https://t.co/ed9gwglgBb https://t.co/rzFBLZcaus",https://twitter.com/WagerTalk/status/1968782082664026569,NEWS,,,
"September 18, 2025 at 04:13PM",@SBD,72% of the bets are on Bills -11.5 vs the Dolphins on Thursday Night Football 😳 https://t.co/IXrLn48ajf,https://twitter.com/SBD/status/1968785376329322573,SPLITS,,,
"September 18, 2025 at 04:26PM",@PatrickE_Vegas,@DustinGouker https://t.co/refTQHwVW4,https://twitter.com/PatrickE_Vegas/status/1968788813741785521,NEWS,,,
"September 18, 2025 at 04:37PM",@SuperBookNV,"See you at @WestgateVegas tonight for Dolphins/Bills! 

➡️ -105 on either side of point spread
➡️ $1 Bud Lights & Michelob ULTRAs
➡️ $2 Hot Dogs https://t.co/ZgW5PMDY6S",https://twitter.com/SuperBookNV/status/1968791515469160768,NEWS,,,
"September 18, 2025 at 04:40PM",@PatrickE_Vegas,"Even at the hefty price, @DKSportsbook customers are laying Bills moneyline tonight.

Currently Bills -800/Dolphins +550, with 94% of moneyline tickets on Buffalo.

🔽🔽 https://t.co/P56BjiGOI5",https://twitter.com/PatrickE_Vegas/status/1968792369790173355,SPLITS,,,
"September 18, 2025 at 04:44PM",@dolocole,@Bookie__Butcher https://t.co/0WRQvMWFP2,https://twitter.com/dolocole/status/1968793255165788540,SPLITS,,,
"September 18, 2025 at 04:44PM",@dolocole,@casillaselmejor https://t.co/fd4FKIOMe2,https://twitter.com/dolocole/status/1968793280994255244,SPLITS,,,
"September 18, 2025 at 04:57PM",@SBD,"“Cook’s strong individual average, combined with the Dolphins’ struggling run defense and the Bills’ probable game plan to exploit that weakness, makes the over on his rushing yards a compelling bet.”

James Cook Over 62.5 Rush Yards is AI's favorite NFL player prop for TNF 👀 https://t.co/1AG2alb8od",https://twitter.com/SBD/status/1968796448125784352,NEWS,,,
"September 18, 2025 at 05:08PM",@PatrickE_Vegas,"A little faith in the Dolphins to at least keep it inside the number tonight:

$50,000 Dolphins +12 (-108) @DKSportsbook https://t.co/Y3gCWJmCb1",https://twitter.com/PatrickE_Vegas/status/1968799359358693642,SPLITS,,,
"September 18, 2025 at 05:04PM",@dolocole,@TKGGpix Leaning under at the moment. Not wanting to bet against this bills team,https://twitter.com/dolocole/status/1968798214422741411,SPLITS,,,
"September 18, 2025 at 05:04PM",@dolocole,@TKGGpix https://t.co/0CUDldVegl,https://twitter.com/dolocole/status/1968798309885095990,SPLITS,,,
"September 18, 2025 at 05:19PM",@PatrickE_Vegas,FYI from @ActionNetworkHQ's @EvanHAbrams on double-digit Thursday night underdogs🔽🔽 https://t.co/Zp0bDIUue8,https://twitter.com/PatrickE_Vegas/status/1968802055839002763,SPLITS,,,
"September 18, 2025 at 05:32PM",@SBD,"It’s bet365’s first football season in: 🏈 

- Illinois
- Tennessee
- Maryland
- Kansas

All new customers can use code SBD365 to:

-Bet $5

-Get $200 in bonus bets win or lose 👇
https://t.co/XZkZVOiGtf

21+. Present in participating states. Gambling problem? Call 1-800-Gambler https://t.co/V95JzvpE5h",https://twitter.com/SBD/status/1968805254339682392,SPLITS,,,
"September 18, 2025 at 05:37PM",@PatrickE_Vegas,@NotTheeWillHill Definitely.,https://twitter.com/PatrickE_Vegas/status/1968806532591542380,SPLITS,,,
"September 18, 2025 at 05:44PM",@PatrickE_Vegas,FYI from @ActionNetworkHQ's @EvanHAbrams on double-digit underdogs going on short rest🔽🔽 https://t.co/Zp0bDIUue8,https://twitter.com/PatrickE_Vegas/status/1968808492216492524,SPLITS,,,
"September 18, 2025 at 05:47PM",@DaveMasonBOL,"RT @RASPicks: Host @johnmartin929 is back with the RAS Release Show today at 4pm PT on YouTube.

@BetOnline_ag will again be holding the li…",https://twitter.com/DaveMasonBOL/status/1968809181302952272,SPLITS,,,
"September 18, 2025 at 05:55PM",BetMGMNews,"Updated Thursday Night Football betting from @BetMGM 

Most bet player propss🎟️
1. De'Von Achane Over 38.5 Receiving yards -140
2. Josh Allen Over 28.5 Rushing yards -145
3. James Cook Over 68.5 Rushing yards -135
4. James Cook Over 86.5 Total rushing and receiving yards -125
5. https://t.co/qjOZHYR9SV",https://twitter.com/BetMGMNews/status/1968811080882573317,SPLITS,,,
"September 18, 2025 at 05:58PM",@SurvivorAtlas,https://t.co/uIOj2QGAp3,https://twitter.com/SurvivorAtlas/status/1968811970770899240,SPLITS,,,
"September 18, 2025 at 06:00PM",@WagerTalk,Last Call LIVE: Dolphins vs Bills Predictions & Picks | Thursday Night Football Best Bets | 9/18 https://t.co/vYSBszDqRG,https://twitter.com/WagerTalk/status/1968812428143316993,SPLITS,,,
"September 18, 2025 at 06:07PM",@SurvivorAtlas,Survivor Tailgate Video https://t.co/fm3POOLrwX,https://twitter.com/SurvivorAtlas/status/1968814254070641080,NEWS,,,.5
"September 18, 2025 at 06:11PM",@dolocole,"NFL picks 4-5

Under 49.5

Bracco splits were looking like this for Texans game where their bettors were on under when others weren't.

Not betting against the Bills. If Dolphins cover i imagine a lower scoring game. 🍀 https://t.co/7YH6SZdWx4 https://t.co/XVwLklStiW",https://twitter.com/dolocole/status/1968815057699008593,SPLITS,,,
"September 18, 2025 at 06:09PM",@SBD,"SBD Formula Best Bet for Thursday Night Football 💻

Bills -11.5 (+100)

-The Bills are 4-1 ATS in their last 5 games

-Tua is 6-12-1 ATS in road games against teams that are .500 or better

Best odds for Bills -11.5 are at ESPN BET (+100) use code DIME👇
https://t.co/kWLj2O5Who https://t.co/x5v0AvKd06",https://twitter.com/SBD/status/1968814732887867631,SPLITS,,,
"September 18, 2025 at 06:11PM",@dolocole,@LockTimeCity @casillaselmejor https://t.co/9xwNWD9hhm,https://twitter.com/dolocole/status/1968815200863138135,NEWS,,,
"September 18, 2025 at 06:17PM",@PatrickE_Vegas,"NFL Odds Week 3: Dolphins vs. Bills kicks things off in TNF. No surprise, Buffalo is plenty popular tonight at @BetMGM.

Also no surprise, the book needs the Under. Trading manager Christian Cipollini provides a big reason why:

""Single-game parlays are almost exclusively",https://twitter.com/PatrickE_Vegas/status/1968816760636981538,SPLITS,,,
"September 18, 2025 at 06:17PM",@PatrickE_Vegas,"Updated @VegasInsider NFL Week 3 Odds & Action Report:

https://t.co/SRXFH02ygy",https://twitter.com/PatrickE_Vegas/status/1968816762540949807,SPLITS,,,
"September 18, 2025 at 06:19PM",@DaveMasonBOL,@tlecavs its there unfortunately. Under Special Boosters,https://twitter.com/DaveMasonBOL/status/1968817203941196215,SPLITS,,,
"September 18, 2025 at 06:24PM",@DaveMasonBOL,"Rice at Charlotte $$$

56% Charlotte +2
65% Rice -124
64% O 42.5

Two-way sharp, but Charlotte +2.5+ more significant

Big Fellas:
$27,500 Charlotte +2.5
$27,500 Rice -2",https://twitter.com/DaveMasonBOL/status/1968818567094100254,NEWS,,,
"September 18, 2025 at 06:35PM",@PatrickE_Vegas,"Bills vs. Dolphins kicks off NFL Week 3 Odds. So let’s go LIVE ON X with a pregame action report.

Insights from @SuperBookNV’s John Murray (@vegasmurray), along with noteworthy bits and pieces from other books. https://t.co/1LKta0CAeK",https://twitter.com/PatrickE_Vegas/status/1968821240996544682,SPLITS,,,
"September 18, 2025 at 06:44PM",@PatrickE_Vegas,@fbablkmenrdabes @BetMGM It'll be interesting to see how it plays out.,https://twitter.com/PatrickE_Vegas/status/1968823573033730397,SPLITS,,,
"September 18, 2025 at 06:43PM",@dolocole,@JoshMiddey Let’s get that under 😤,https://twitter.com/dolocole/status/1968823101145141516,SPLITS,,,
"September 18, 2025 at 06:50PM",@SBD,Dolphins vs Bills First TD Betting Splits 🏈 https://t.co/0exOHFQ2dg,https://twitter.com/SBD/status/1968824893018894829,SPLITS,,,
"September 18, 2025 at 06:50PM",@PatrickE_Vegas,FYI🔽🔽 https://t.co/sOrDOesZQP,https://twitter.com/PatrickE_Vegas/status/1968825031770698126,SPLITS,,,
"September 18, 2025 at 06:52PM",@PatrickE_Vegas,"Another big play, and a big lay, at @DKSportsbook:

$75,000 Bills team total Over 20.5 (-750) https://t.co/FaLuWSs7XH",https://twitter.com/PatrickE_Vegas/status/1968825554590736734,NEWS,,,.5
"September 18, 2025 at 06:59PM",@PatrickE_Vegas,"From @SuperBookNV's John Murray: Sharp play on Dolphins +12.5 and +12.

Much more on tonight's game🔽🔽 https://t.co/eFV1Ve8ZnE",https://twitter.com/PatrickE_Vegas/status/1968827130805891243,NEWS,,,
"September 18, 2025 at 07:01PM",@DaveMasonBOL,"Typing this whilst clad in my Don Strock jersey ($):

59% BUF -11.5
92% BUF -900
71% O 50

Parlays
67% BUF spread
98% BUF ML
60% O

Teasers
90% BUF
73% O",https://twitter.com/DaveMasonBOL/status/1968827746756272528,SPLITS,,,
"September 18, 2025 at 07:04PM",@DaveMasonBOL,"Dolphins at Bills Big Fellas

$89,900 BUF -900
$22,875 MIA +12.5 -136",https://twitter.com/DaveMasonBOL/status/1968828580558770536,SPLITS,,,
"September 18, 2025 at 07:06PM",@DaveMasonBOL,"RT @ashebabes: Miami Dolphins 🐬 +11.5
Buffalo Bills 🦬 -11.5
O/U @ 50 

What are we liking tonight 👀 https://t.co/86R8p3lWdD",https://twitter.com/DaveMasonBOL/status/1968828913934540854,NEWS,,,
"September 18, 2025 at 07:08PM",@PatrickE_Vegas,"@Super70sSports Damn straight. Totino's, Jeno's, whatever your parents would be willing to buy.

Or short of that, what you'd buy with paper route money. https://t.co/xQwYdrVdmy",https://twitter.com/PatrickE_Vegas/status/1968829401245606280,SPLITS,,,
"September 18, 2025 at 07:10PM",@PatrickE_Vegas,"@SuperBookNV @vegasmurray Much more in @VegasInsider NFL Week 3 Odds & Action Report. On the first TD/anytime TD props:

""We don't want Josh Allen and James Cook, for sure. And we don't want those two to score two-plus TDs either."" – @BetMGM's Christian Cipollini

https://t.co/SRXFH02ygy",https://twitter.com/PatrickE_Vegas/status/1968829955522920461,SPLITS,,,
"September 18, 2025 at 07:04PM",@BFawkes22,"RT @BFawkes22: ""Do you buy low on the Chiefs now? For me, the answer is emphatically 'no.'""

I asked five oddsmakers, @whale_capper and @ia…",https://twitter.com/BFawkes22/status/1968828401910710689,NEWS,,,
"September 18, 2025 at 07:15PM",@PatrickE_Vegas,"RT @PatrickE_Vegas: Bills vs. Dolphins kicks off NFL Week 3 Odds. So let’s go LIVE ON X with a pregame action report.

Insights from @Super…",https://twitter.com/PatrickE_Vegas/status/1968831317061066909,SPLITS,,,
"September 18, 2025 at 07:26PM",@PatrickE_Vegas,This could be interesting. https://t.co/fwTZWQGx6P,https://twitter.com/PatrickE_Vegas/status/1968834081229021509,NEWS,,,
"September 18, 2025 at 07:27PM",@SBD,"Ollie Gordon was +3000 to be the First TD Scorer 🤯

The Dolphins (+600 ML) take the lead over the Bills 👀
 https://t.co/epnv365JQz",https://twitter.com/SBD/status/1968834304265334806,SPLITS,,,
"September 18, 2025 at 07:33PM",@PatrickE_Vegas,@57anymore @SuperBookNV @vegasmurray I’m with you. @theoceanblue is spectacular! #AllTheWayBlue,https://twitter.com/PatrickE_Vegas/status/1968835780110897656,NEWS,,,
"September 18, 2025 at 07:36PM",@SBD,Dalton Kincaid was +255 to score a touchdown tonight ✅ https://t.co/NsfNHnkl1T,https://twitter.com/SBD/status/1968836530660651314,SPLITS,,,
"September 18, 2025 at 07:42PM",@PatrickE_Vegas,"@NUCLRGOLF Definitely @CascataGolf here in Southern Nevada. But it’s also amazing. Bighorn sheep hanging around the course, which is spectacular. https://t.co/s2AlKtv4Vi",https://twitter.com/PatrickE_Vegas/status/1968838095907836372,SPLITS,,,
"September 18, 2025 at 07:49PM",@SuperBookNV,25 of the 107 remaining SuperContest Survivor entires used the Buffalo Bills tonight 👀 https://t.co/y1PnBOxfmx,https://twitter.com/SuperBookNV/status/1968839928357253299,SPLITS,,,
"September 18, 2025 at 07:51PM",@DaveMasonBOL,"@gameon_picks @BetOnline_ag Was just released. most likely a bug. We arent trying to do anything ""fishy"". Go ahead and DM me and I will refuind your $11",https://twitter.com/DaveMasonBOL/status/1968840215973290437,SPLITS,,,
"September 18, 2025 at 07:58PM",@SBD,"Who bet Jackson Hawes to score a touchdown tonight? 😭

He was +1300 😳💰
 https://t.co/HzaK0zSrED",https://twitter.com/SBD/status/1968842127233687637,NEWS,,,.5
"September 18, 2025 at 08:25PM",@SBD,Devon Achane bettors watching Ollie Gordon get all these carries https://t.co/nLgDlWG0dP,https://twitter.com/SBD/status/1968848937667674123,SPLITS,5,,
"September 18, 2025 at 08:33PM",@SBD,"The Dolphins and Bills are tied at the half 🤯

Bills -11.5 bettors: https://t.co/zjKdrJRFdB",https://twitter.com/SBD/status/1968850982755790947,SPLITS,,,
"September 18, 2025 at 08:42PM",@SBD,When it’s only halftime but your parlay is cooked https://t.co/YBBeyznpru,https://twitter.com/SBD/status/1968853260644593870,NEWS,,,
"September 18, 2025 at 08:56PM",@SBD,"James Cook was the most bet on player to score a touchdown tonight ✅

He has now scored a touchdown in 9 of his last 10 games 🔥
https://t.co/DjnqLN1Cvn https://t.co/E3QuUFwqK5",https://twitter.com/SBD/status/1968856719640965284,NEWS,,,
"September 18, 2025 at 09:13PM",@dolocole,"NPB, KBO, CPBL betting splits https://t.co/fR3mxFVjaB",https://twitter.com/dolocole/status/1968860860392063242,NEWS,,,
"September 18, 2025 at 09:33PM",@SBD,The Dolphins (+600 ML) are tied with the Bills in the fourth quarter https://t.co/b1icwIDGWz,https://twitter.com/SBD/status/1968865995872698837,NEWS,,,
"September 18, 2025 at 09:38PM",@WagerTalk,"RT @kellymurrayshow: NEW EPISODE OUT NOW! 

🔗: https://t.co/aBw1Ot4OZT https://t.co/kyS8KDpp1v",https://twitter.com/WagerTalk/status/1968867361978560860,SPLITS,,,
"September 18, 2025 at 09:39PM",@WagerTalk,RT @kellymurrayshow: Are the Eagles a tough watch? 🦅 https://t.co/TJMLtYcZ00,https://twitter.com/WagerTalk/status/1968867442802688494,NEWS,,,
"September 18, 2025 at 09:44PM",@WagerTalk,"Steelers or Patriots? 

@Greek_Gambler shares his thoughts 👇 https://t.co/XomMpr0Jjj",https://twitter.com/WagerTalk/status/1968868740629451030,SPLITS,,,
"September 18, 2025 at 09:44PM",@WagerTalk,"Watch Bet On It with @kellyinvegas @Greek_Gambler & @MarcoInVegas here ⬇️

https://t.co/9KQsk23sCR https://t.co/GqojQUt8Rg",https://twitter.com/WagerTalk/status/1968868757360517467,SPLITS,,,
"September 18, 2025 at 09:44PM",@SBD,"Khalil Shakir (+250 Anytime TD) puts the Bills in front 🔥
 https://t.co/cPc2DNAPN8",https://twitter.com/SBD/status/1968868879179891040,SPLITS,,,
"September 18, 2025 at 09:46PM",@PatrickE_Vegas,@Sloths_Revenge @NUCLRGOLF @CascataGolf It's wild driving out of the clubhouse. Like the beginning of a Disney ride or something!,https://twitter.com/PatrickE_Vegas/status/1968869178250498419,NEWS,,,
"September 18, 2025 at 09:53PM",@PatrickE_Vegas,"Gotta say, the new @betwithboomer Boomer’s Sportsbook has solid in-game odds. I like what head of trading Nick Bogdanovich is doing.",https://twitter.com/PatrickE_Vegas/status/1968871022485971312,NEWS,,,
"September 18, 2025 at 09:58PM",@PatrickE_Vegas,@Stuckey2 @DougKezirian That’s amazing.,https://twitter.com/PatrickE_Vegas/status/1968872195158839667,SPLITS,,,
"September 18, 2025 at 09:57PM",@SBD,"Tua with a chance to tie the game 
 https://t.co/m08ZWH0Fi9",https://twitter.com/SBD/status/1968872139655696705,NEWS,,,
"September 18, 2025 at 10:12PM",@Bambino_Bets,"Play of the Month WINS
Day 3 10k Challenge WINS

If I helped you let me know, that’s all I ask.

Goodnight folks!",https://twitter.com/Bambino_Bets/status/1968875701685150177,NEWS,,,
"September 18, 2025 at 10:11PM",@PatrickE_Vegas,"Bills hang on for a 31-21 victory. Notable bets:

$75,000 Bills alternate team total Over 20.5 (-750)✅
$50,000 Dolphins +12 (-108)✅
$50,000 Bills moneyline -800✅

Bets win $10K, $46,296 and ... $6,250, respectively.

First two bets @DKSportsbook, last one @CaesarsSports. https://t.co/UHdEQOAeuC",https://twitter.com/PatrickE_Vegas/status/1968875460063871485,SPLITS,,,
"September 18, 2025 at 10:12PM",@BFawkes22,"Josh Allen at home vs. Miami Dolphins in regular season:

8-0 SU
4-4 ATS",https://twitter.com/BFawkes22/status/1968875808568524966,SPLITS,,,.5
"September 18, 2025 at 10:16PM",@BFawkes22,Favorites of at least 4.5 points are now 13-0 SU (7-6 ATS) so far in the 2025-26 NFL season,https://twitter.com/BFawkes22/status/1968876882209747075,SPLITS,,,
"September 18, 2025 at 10:11PM",@SBD,The few people brave enough to bet Dolphins +12.5 https://t.co/4TKq9Infmj,https://twitter.com/SBD/status/1968875459606687818,SPLITS,,,
"September 18, 2025 at 10:17PM",@PatrickE_Vegas,"NFL Odds Week 3: With K.C. off to an 0-2 start, Sunday night's Chiefs vs. Giants tilt perhaps gets a little more interesting.

From @BorgataSports sportsbook director Tom Gable (@tgablesports):

""This game is a lot more intriguing to me than it was when the schedule was",https://twitter.com/PatrickE_Vegas/status/1968877065782100185,SPLITS,,,
"September 18, 2025 at 10:17PM",@PatrickE_Vegas,"Updated @VegasInsider NFL Week 3 Odds & Action Report:

https://t.co/SRXFH02ygy",https://twitter.com/PatrickE_Vegas/status/1968877067358949446,SPLITS,,,
"September 18, 2025 at 10:25PM",@PatrickE_Vegas,"And yeah, that Bills FG with 22 seconds left was a groin kick to Under bettors.

Buffalo led 28-21, with a closing total of 50/50.5. Bills win 31-21, and the Over hits. https://t.co/HVQrLxwi7l",https://twitter.com/PatrickE_Vegas/status/1968879186677846196,SPLITS,,,
"September 18, 2025 at 10:30PM",@PatrickE_Vegas,"@WesReynolds1 My man. Well played, Wes! https://t.co/gF1JAtkDvA",https://twitter.com/PatrickE_Vegas/status/1968880310319214767,SPLITS,,,
"September 18, 2025 at 10:31PM",@PatrickE_Vegas,"@JasonBee24 I agree. Plus, after that roughing/Bills TD, Miami was in the red zone, which also would've put it over.

I don't think it was a Bad Beat. Just unfortunate.",https://twitter.com/PatrickE_Vegas/status/1968880692797776119,SPLITS,,,
"September 18, 2025 at 10:57PM",@PatrickE_Vegas,@BarneyGreen23 @DKSportsbook @CaesarsSports There were some way crazier than that last weekend. Waiting to see if those show up again this week.,https://twitter.com/PatrickE_Vegas/status/1968887116823159217,SPLITS,,,
"September 19, 2025 at 05:04AM",@Bambino_Bets,RT @Yinz2024: @Bambino_Bets @SystemSportsCom Thank you George.  You just keep helping us. We appreciate you.,https://twitter.com/Bambino_Bets/status/1968979432728637705,SPLITS,,,
"September 19, 2025 at 08:01AM",@WagerTalk,Beat the Books! Your Daily MLB Betting Fix - Predictions & Best Bets for September 19 | Total Bases https://t.co/fKwwpW7Od9,https://twitter.com/WagerTalk/status/1969024061872480454,SPLITS,,,
"September 19, 2025 at 08:22AM",@BFawkes22,"Five most bet Week 3 NFL sides (by total 🎟️) at @BetMGM:

1. Packers -8
2. Cowboys -1
3. Colts -4
4. Chiefs -6.5
5. Chargers -3",https://twitter.com/BFawkes22/status/1969029364089024647,SPLITS,,,.5
